Stock,총자산증가율,자기자본증가율,매출액증가율,총자본영업이익율,총자본순이익율,자본금순이익율,매출액순이익율,매출액영업이익율,자기자본비율,부채비율,유보액/납입자본비율,총자본회전율,자기자본회전율, 당기순이익(손실),영업활동으로인한현금흐름,성장성,안정성,활동성,수익성,현금흐름,Z_score,부실기업판별_Z_score,부도확률_O_score,F_score,K_score,부실기업판별_K_score,자본잠식,벌금,불성실공시,소송,영업정지,특허,투자주의환기종목,업종,관리종목여부,관리종목요건_감사의견,관리종목요건_매출액,관리종목요건_영업손실,관리종목요건_법인세비용차감전계속사업손실,날짜,PER,PBR,EPS,DIV,EPS성장률
080580,7.18,20.13,17.81,1.96,1.66,24.17,2.21,2.62,54.06,84.97,628.56,0.75,1.46,953352000.0,7289114000.0,2.0,3.0,2.0,3.0,2.0,2.497459204027576,1.0,0.0007207317895058,2.0,20.47648569508929,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2020,196.32,0.99,19.0,0.0,0.05555555555555558
189860,-1.05,5.95,0.5,5.28,4.5,52.35,4.14,4.85,71.31,40.24,725.08,1.09,1.58,2538524000.0,8015605000.0,1.0,3.0,2.0,3.0,2.0,3.432781084657675,0.0,0.0001674754010378,2.0,27.955755264069204,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3,1,1,1,2020,10.86,0.99,347.0,1.33,0.20486111111111116
092870,11.7,29.05,76.37,7.51,9.56,218.31,15.59,12.26,83.3,20.05,1797.51,0.61,0.79,10510161000.0,17859550000.0,2.0,3.0,2.0,4.0,2.0,4.938186184045554,0.0,1.713833659679333e-05,2.0,26.466951569784605,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3,1,1,1,2020,16.63,0.89,421.0,1.43,-0.5463362068965517
200350,67.51,159.82,75.39,17.59,15.03,161.68,9.53,11.16,86.35,15.81,852.86,1.58,2.11,3303577000.0,-1605205000.0,2.0,3.0,2.0,3.0,1.0,9.060259420066316,0.0,1.114189350774814e-05,1.0,13.981012280772962,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,1,1,2020,33.61,5.05,714.0,0.0,0.6450899998799806
160550,-10.12,1.98,16.52,4.5,1.12,16.13,3.5,14.11,60.7,64.74,729.43,0.32,0.56,2250109000.0,13855206000.0,1.0,3.0,2.0,3.0,2.0,1.4417395371235184,2.0,0.0004150075513505,2.0,18.91586022455997,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,1,1,2020,60.19,1.0,-199.0,0.0,-0.3559870550161812
187220,-1.09,-3.6,4.38,2.36,-1.04,-28.39,-3.58,8.14,53.41,87.22,1374.27,0.29,0.54,-1554614000.0,7954426000.0,1.0,3.0,2.0,1.0,1.0,1.0440010316933488,2.0,0.0006478064012941,1.0,19.03075939293478,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3,1,1,0,2020,48.48,0.94,151.0,0.0,-0.6098191214470284
208370,-3.96,2.81,-0.85,3.16,1.46,6.19,3.44,7.47,56.69,76.41,137.79,0.42,0.77,671217000.0,3785018000.0,0.0,2.0,2.0,3.0,2.0,1.7225292813409383,2.0,0.000550608492115,1.0,10.041708183186689,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3,1,1,1,2020,71.56,1.95,35.0,0.0,-1.15625
142280,16.27,12.2,36.2,3.0,6.42,56.48,5.37,2.51,56.04,78.43,435.22,1.19,2.1,5963906000.0,-10176246000.0,2.0,3.0,2.0,3.0,1.0,4.639292296024406,0.0,0.0003349070356697,1.0,21.6973417038275,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3,1,1,1,2020,49.36,3.99,318.0,0.0,-1.2425629290617848
208140,24.39,41.24,8.55,-1.48,-1.79,-85.66,-1.83,-1.51,49.13,103.52,2020.54,0.98,2.1,-2272638000.0,-3019460000.0,2.0,2.0,2.0,0.0,0.0,1.916217053808442,1.0,0.0015966956351954,0.0,24.233384004138376,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,0,0,2020,5.73,1.08,445.0,0.0,-0.07676348547717837
200710,93.09,158.33,23.87,7.69,1.11,31.96,0.64,4.47,68.1,46.84,2127.72,1.72,2.77,1800566000.0,15031061000.0,2.0,3.0,2.0,3.0,2.0,5.170342138940257,0.0,0.000256469061145,1.0,25.57234389819361,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3,1,1,1,2020,21.67,3.83,932.0,0.5,43.38095238095238
200780,12.24,-1.39,9.93,-0.3,-0.72,-58.38,-1.72,-0.71,58.45,71.08,4708.95,0.42,0.67,-986693000.0,2624356000.0,2.0,3.0,2.0,0.0,1.0,2.6348496924370424,1.0,0.0005391954372823,1.0,23.200224378151365,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3,1,0,0,2020,13.91,1.4,1032.0,0.7,-0.022727272727272707
196170,45.05,-10.34,96.75,5.64,-11.07,-102.76,-41.14,20.96,55.28,80.91,354.16,0.27,0.39,-10784329000.0,7028223000.0,2.0,3.0,2.0,2.0,1.0,37.537644536469465,0.0,0.0014545181955005,1.0,13.742456574332474,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3,1,1,0,2020,14.39,-314.0,0.0,21.428571428571427,-5.930418841524372
207760,-1.66,5.08,11.42,9.32,8.31,150.0,12.79,14.35,77.99,28.22,1430.1,0.65,0.86,3693873000.0,5557509000.0,1.0,3.0,2.0,4.0,2.0,16.796851906619754,0.0,8.434003885483e-05,2.0,22.94715227861556,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,1,1,2020,65.58,5.66,113.0,0.27,-0.025862068965517238
206400,66.87,49.13,-41.46,1.42,-21.65,-132.25,-136.37,8.96,68.66,45.64,358.85,0.16,0.22,-12861626000.0,-3841773000.0,1.0,3.0,1.0,1.0,0.0,3.007953959261952,0.0,0.0017322609632343,0.0,5.865506564423791,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,3,1,1,0,2020,45.195,4.79,-684.0,0.0,-6.34375
140520,-4.4,-10.43,-14.36,-0.64,-3.41,-76.2,-4.5,-0.85,37.84,164.3,725.89,0.76,1.94,-7620403000.0,11783134000.0,0.0,2.0,2.0,0.0,1.0,0.9704792219858068,2.0,0.0070877927965049,1.0,24.49043671170131,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3,1,0,0,2020,14.559999999999999,0.51,-317.0,4.1,-3.908256880733945
173940,13.21,-15.54,-2.63,-6.37,-8.91,-130.73,-18.01,-12.87,45.93,117.7,685.28,0.49,0.93,-9389397000.0,25237279000.0,1.0,2.0,2.0,0.0,1.0,1.625344578533919,2.0,0.0019049457113603,1.0,18.68629001577056,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3,1,0,0,2020,1.88,-530.0,0.0,0.09278350515463907,0.773693972234251
205470,87.32,220.39,399.61,48.66,40.22,675.78,46.12,55.79,71.46,39.94,1328.82,0.87,1.43,21083270000.0,14465035000.0,2.0,3.0,2.0,5.0,2.0,10.871528915987444,0.0,9.974195019263387e-06,1.0,22.055268084536944,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3,1,1,1,2020,14.8,2.46,642.0,0.0,-15.590909090909092
142760,8.29,59.91,7.66,-6.85,-24.11,-186.24,-135.22,-38.42,63.7,56.98,320.81,0.18,0.33,-20995851000.0,-9605136000.0,2.0,3.0,1.0,0.0,0.0,0.7824433057713552,2.0,0.003849646061093,1.0,-2.6053225945647336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3,1,0,0,2020,4.85,-953.0,0.0,-0.3274523641496119,-5.930418841524372
222110,-7.1,-22.88,114.87,-9.82,-11.56,-90.36,-70.36,-59.77,39.14,155.5,194.78,0.16,0.38,-4355980000.0,-4680880000.0,1.0,1.0,1.0,0.0,0.0,0.7064585716381602,2.0,0.0060771440862216,0.0,-2.857281965800721,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3,1,0,0,2020,2.75,-452.0,0.0,-0.5124056094929881,-5.930418841524372
222160,-1.7,-8.62,18.35,-3.85,-4.13,-22.21,-4.84,-4.51,21.89,356.92,15.64,0.85,3.75,-620041000.0,2484625000.0,1.0,0.0,2.0,0.0,1.0,1.0747050953817994,2.0,0.0181114202040411,1.0,14.246468567903264,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,0,0,2020,15.88,7.28,396.0,0.0,-0.07211413583240521
065660,11.36,18.53,0.09,-4.15,-4.89,-96.95,-105.39,-89.46,86.05,16.21,1682.96,0.05,0.06,-4375063000.0,-4414918000.0,2.0,3.0,0.0,0.0,0.0,20.39044372299636,0.0,6.852454195404721e-05,0.0,8.936632258757731,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,3,1,0,0,2020,933.1600000000001,6.45,-484.0,0.0,-6.094736842105263
236200,3.51,6.97,-22.3,7.41,6.31,266.13,17.27,20.25,95.07,5.18,4001.1,0.37,0.39,9571875000.0,14809482000.0,1.0,3.0,2.0,5.0,2.0,20.53853231757872,0.0,4.502845182929496e-06,1.0,24.963066817424554,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3,1,1,1,2020,20.99,2.2,1608.0,0.0,0.25233644859813076
142210,15.74,17.48,-4.58,6.27,0.37,6.96,0.19,3.21,45.54,119.6,808.13,1.95,4.32,395627000.0,-4999848000.0,1.0,2.0,2.0,3.0,1.0,3.5185020250130314,0.0,0.0018228101934118,1.0,26.778200993444493,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3,1,1,1,2020,10.9,1.84,632.0,1.16,0.9936908517350158
067370,10.25,32.76,-5.43,9.67,7.09,31.34,22.02,30.03,49.72,101.13,136.25,0.32,0.7,1201785000.0,2310133000.0,1.0,1.0,2.0,5.0,2.0,8.822885073443022,0.0,0.001038250307474,2.0,14.450797182027312,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2020,110.39958531935176,-72.54257070225611,263.45213695583095,0.04773642586300891,-5.930418841524372
109610,-7.54,35.49,-23.73,-0.29,-10.02,-152.91,-12.21,-0.35,52.14,91.8,520.28,0.82,1.88,-27454751000.0,-6073684000.0,0.0,3.0,2.0,0.0,0.0,1.5109234719519151,2.0,0.0012438929089524,1.0,20.64053479350286,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,0,0,2020,74.17,0.99,60.0,0.0,4.0
224060,-0.29,38.46,154.35,-2.57,-7.56,-36.77,-26.91,-9.16,81.64,22.49,208.49,0.28,0.4,-7526110000.0,-1606507000.0,1.0,2.0,2.0,0.0,0.0,2.1542400125492605,1.0,0.0007704887766809,0.0,13.767642258906964,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,0,0,2020,5.835,1.34,-6570.0,0.0,-3.5009516558812335
234100,26.59,48.47,-0.21,2.84,15.97,438.95,18.81,3.35,70.07,42.72,1892.95,0.85,1.3,10677592000.0,964872000.0,1.0,3.0,2.0,4.0,2.0,4.247671809522128,0.0,4.808024698476171e-05,1.0,25.3550518606684,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2020,45.08,1.84,63.0,0.0,0.032786885245901676
232140,53.25,107.3,368.96,8.18,7.22,210.04,11.01,12.47,80.38,24.41,2418.87,0.66,0.91,14970309000.0,3235542000.0,2.0,3.0,2.0,4.0,2.0,5.827931384721297,0.0,1.7622922561843748e-05,1.0,25.57271605428814,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2020,7.14,1.91,477.0,0.0,0.9390243902439024
191410,-45.8,-77.8,-28.89,-16.28,-51.6,-525.83,-112.29,-35.42,20.86,379.31,49.46,0.46,1.14,-30821868000.0,-3337486000.0,0.0,0.0,2.0,0.0,0.0,-0.5831885017554505,2.0,0.4546366358530818,1.0,8.408673246475969,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3,1,0,0,2020,95.8,0.64,25.0,0.0,-0.9845392702535559
145020,1.89,5.17,3.41,5.76,3.11,620.35,14.51,26.84,77.89,28.38,11263.66,0.21,0.28,26659433000.0,54199562000.0,2.0,3.0,2.0,5.0,2.0,8.188443213787728,0.0,3.225032460019627e-05,1.0,30.5474483371802,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,3,1,1,1,2020,22.21,2.32,17481.0,0.0,-0.10238767650834402
222980,14.97,24.81,8.51,5.17,8.28,85.78,11.57,7.22,59.98,66.72,553.4,0.72,1.24,4367772000.0,3812813000.0,2.0,3.0,2.0,4.0,2.0,3.516655842688223,0.0,0.000141276446097,1.0,24.24029807627994,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2020,131.74,3.28,69.0,0.0,-0.7283464566929134
206560,4.78,3.07,-37.08,-0.53,-5.01,-26.53,-13.77,-1.46,83.57,19.66,377.01,0.36,0.43,-3316934000.0,16215669000.0,1.0,3.0,2.0,0.0,1.0,8.442721882257286,0.0,5.148656245786159e-05,1.0,14.50870347473533,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0,0,2020,64.63,3.05,121.0,0.0,-1.3865814696485623
133750,4.74,9.31,5.88,9.74,5.56,53.82,8.21,14.39,59.82,67.16,488.93,0.68,1.16,6256950000.0,17837363000.0,2.0,3.0,2.0,3.0,2.0,2.859629653471139,1.0,0.0002087934969003,1.0,25.54855476481865,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,3,1,1,1,2020,61.79,1.26,53.0,1.53,1.9444444444444446
140860,83.39,21.27,42.7,19.99,13.86,324.74,17.26,24.88,53.82,85.81,1554.33,0.8,1.26,10825148000.0,10716473000.0,2.0,3.0,2.0,5.0,2.0,7.151783264577318,0.0,0.0002051338633439,1.0,24.949614927108406,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2020,51.07,7.93,844.0,0.23,0.21613832853025938
225530,30.87,14.43,14.33,8.37,7.39,47.55,15.08,17.09,58.9,69.79,326.68,0.49,0.78,8582618000.0,13752910000.0,2.0,3.0,2.0,5.0,2.0,3.727809387406336,0.0,0.0002219404522387,1.0,23.952004507536383,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2020,41.44,3.27,132.0,0.91,-0.5018867924528302
222040,13.88,-3.98,34.21,8.25,-1.69,-45.31,-2.38,11.61,40.57,146.49,1057.84,0.71,1.61,-4673422000.0,31613917000.0,2.0,2.0,2.0,1.0,1.0,1.5727888286892235,2.0,0.0036262753881583,1.0,24.08004244902921,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3,1,1,0,2020,17.7,1.48,369.0,1.7,0.2178217821782178
230240,11.09,2.39,-47.73,-11.81,-13.68,-309.54,-26.63,-23.01,57.05,75.28,1212.01,0.51,0.87,-19241060000.0,19502332000.0,1.0,3.0,2.0,0.0,1.0,4.365567147963383,0.0,0.0020725440762561,0.0,21.782398674739323,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,0,0,2020,119.33500000000001,4.43,-2294.0,0.0,-128.44444444444446
232680,32.19,36.42,45.65,4.84,3.88,38.84,4.59,5.73,18.14,451.18,105.82,0.85,4.72,844746000.0,-667381000.0,2.0,0.0,2.0,3.0,1.0,1.6181111041377885,2.0,0.0092463523991144,1.0,13.535921042722224,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2020,105.13,19.92,195.0,0.0,-0.07211413583240521
058110,200.56,625.46,561.3,66.6,52.71,791.52,38.16,48.21,58.26,71.63,1060.03,1.38,2.78,24439848000.0,4496971000.0,2.0,3.0,2.0,5.0,2.0,7.943442154806679,0.0,2.732598243020385e-05,1.0,24.98757203622158,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3,1,1,1,2020,9.93,4.15,1855.0,0.38,-15.37984496124031
221980,14.89,2.5,-2.46,7.31,5.41,223.76,9.6,12.98,83.36,19.96,3736.05,0.56,0.64,4514167000.0,8993650000.0,1.0,3.0,2.0,3.0,2.0,4.15920600736257,0.0,4.9875972224063584e-05,1.0,28.12789843565872,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2020,7.46,0.72,1722.0,3.89,0.043636363636363695
217820,-10.7,28.91,4.05,7.18,4.16,80.53,6.86,11.86,42.0,138.07,633.06,0.61,1.72,4141275000.0,590744000.0,1.0,2.0,2.0,3.0,2.0,2.384894813139265,1.0,0.0012416263956701,1.0,21.79174072500028,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2020,15.74,1.87,329.0,2.9,0.6206896551724137
221840,3.2,-2.69,-45.2,-2.68,-3.38,-50.53,-15.38,-12.23,55.81,79.19,782.57,0.22,0.38,-4470890000.0,-4794353000.0,1.0,3.0,2.0,0.0,0.0,1.1850616046644935,2.0,0.0010912616883869,0.0,16.73586188910155,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,0,0,2020,98.24,1.2,51.0,0.62,0.3076923076923077
212560,2.39,4.21,-0.8,2.07,2.48,90.02,3.02,2.52,57.26,74.64,2000.48,0.82,1.45,3544581000.0,15079648000.0,1.0,3.0,2.0,3.0,2.0,1.8779868436583285,1.0,0.0003853258917104,1.0,27.031443289452778,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2020,6.24,0.47,736.0,1.31,0.401904761904762
205100,10.45,11.92,16.97,11.53,10.18,225.58,26.36,29.87,91.14,9.72,2107.56,0.39,0.43,7643271000.0,10259241000.0,2.0,3.0,2.0,5.0,2.0,12.043483072951092,0.0,4.574657129693459e-06,2.0,22.143596255879075,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,1,1,2020,15.79,1.62,184.0,0.0,0.3142857142857143
191420,3.8,2.58,36.84,3.59,3.88,47.42,22.33,20.7,97.48,2.59,1131.75,0.17,0.18,1917295000.0,1636790000.0,2.0,3.0,1.0,5.0,2.0,94.49322524142389,0.0,5.433695192289827e-07,1.0,16.518068591151692,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3,1,1,1,2020,134.23,4.05,226.0,0.0,1.1320754716981134
192440,8.24,6.67,7.35,13.19,8.25,807.67,10.38,16.59,86.62,15.44,8988.24,0.8,0.91,25103759000.0,43305233000.0,2.0,3.0,2.0,5.0,2.0,7.727596108381575,0.0,1.3728913909589595e-05,1.0,32.14201885598676,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2020,7.19,1.21,7082.0,2.26,0.07092091335248751
237750,2.01,4.13,-8.22,1.58,3.16,67.05,11.09,5.56,89.17,12.15,1810.18,0.29,0.32,2177925000.0,3354577000.0,1.0,3.0,2.0,4.0,2.0,4.5189909237700965,0.0,3.7557542579685614e-05,1.0,23.79397330235551,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2020,15.49,0.63,359.0,0.0,-0.3863247863247863
211270,9.84,-2.87,-0.6,4.06,-1.26,-18.13,-3.0,9.64,70.87,41.11,1064.86,0.42,0.56,-1361422000.0,15507479000.0,1.0,3.0,2.0,1.0,1.0,3.4906785036654218,0.0,0.0002480238239979,1.0,20.67617737852001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2020,741.665,1.28,-91.0,0.88,-19.2
230980,24.66,93.16,-31.52,1.33,-4.46,-112.27,-23.73,7.1,55.85,79.06,1306.82,0.19,0.4,-1625766000.0,2115264000.0,1.0,3.0,1.0,1.0,1.0,1.8824381264806072,1.0,0.0017977464606189,1.0,9.186001513679589,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,1,1,0,2020,6310.0,3.42,1.0,0.0,-1.0033333333333334
237690,32.54,-0.8,17.26,-3.35,-2.23,-93.45,-7.99,-11.97,67.64,47.84,3125.91,0.28,0.36,-8717225000.0,-17074858000.0,2.0,3.0,2.0,0.0,0.0,5.106443991854069,0.0,0.0001308060453615,1.0,22.60891678865517,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,0,0,2020,396.115,1.67,-651.0,1.68,-1.2687861271676302
144510,10.67,10.25,43.62,9.64,8.27,107.2,7.13,8.31,73.76,35.58,904.14,1.16,1.57,5656789000.0,8819023000.0,2.0,3.0,2.0,3.0,2.0,18.21961334067609,0.0,7.701346225536656e-05,2.0,22.944151055354887,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3,1,1,1,2020,397.37,8.35,95.0,0.09,-0.050000000000000044
239340,7.14,7.66,-3.51,4.31,5.11,64.08,7.22,6.09,81.33,22.96,952.82,0.71,0.87,1719589000.0,3117812000.0,1.0,3.0,2.0,3.0,2.0,13.049140542169916,0.0,3.00313438490892e-05,1.0,18.83567877519403,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,1,1,2020,132.69,5.9,44.0,0.0,2.6666666666666665
243070,39.15,18.96,9.94,15.31,14.54,1047.55,13.49,14.2,60.37,65.65,4856.99,1.08,1.67,49403968000.0,44052392000.0,2.0,3.0,2.0,4.0,2.0,4.643837020667839,0.0,8.307316142634794e-05,1.0,28.78026144916398,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3,1,1,1,2020,11.73,3.25,4587.0,1.49,0.19204781704781704
226400,21.05,-16.15,13.02,0.39,-9.31,-100.03,-42.65,1.81,38.34,160.82,277.5,0.22,0.47,-5380648000.0,2751676000.0,2.0,1.0,2.0,1.0,1.0,0.8393582570578249,2.0,0.0045249179691266,1.0,11.272459666944265,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,0,2020,65.26,0.97,-421.0,0.0,-11.525
240810,22.37,17.04,63.14,14.04,9.79,398.84,8.97,12.87,60.22,66.06,2667.9,1.09,1.78,97884088000.0,225130549000.0,2.0,3.0,2.0,3.0,2.0,4.469000460344414,0.0,6.956960156164625e-05,1.0,28.21727388194287,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2020,16.91,3.98,2105.0,0.62,-0.08913890090869758
058970,17.91,49.56,39.97,17.64,10.24,118.11,8.41,14.49,37.97,163.39,496.02,1.22,3.55,3389473000.0,5172261000.0,2.0,2.0,2.0,3.0,2.0,3.042193071521181,0.0,0.001335259405159,2.0,22.18222811013404,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,1,1,2020,29.06,10.9,974.0,0.0,0.5497081451569511
228850,-4.03,-4.29,-18.12,5.47,-2.79,-72.13,-6.87,13.44,92.64,7.94,2435.53,0.41,0.44,-5983714000.0,31288355000.0,0.0,3.0,2.0,1.0,1.0,9.640509470839424,0.0,7.424070058563216e-05,1.0,25.854824494349643,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,0,2020,13.36,1.2,984.0,0.76,0.10190369540873467
228340,-5.89,-5.41,-11.69,-3.21,-5.24,-66.03,-14.06,-8.64,94.54,5.77,1056.32,0.37,0.39,-6603348000.0,5302638000.0,0.0,3.0,2.0,0.0,1.0,6.08207243630425,0.0,5.366647980051159e-05,1.0,22.607514143772026,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,0,0,2020,5.81,0.45,268.0,3.25,-0.3495145631067961
189300,8.57,-3.73,-4.81,0.05,-0.33,-11.74,-0.47,0.08,54.83,82.38,2054.25,0.69,1.19,-443083000.0,7637208000.0,1.0,3.0,2.0,1.0,1.0,3.337149239296984,0.0,0.0008726307748137,1.0,23.430814814127515,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3,1,1,0,2020,27.56,3.53,1319.0,0.28,1.7710084033613445
072990,14.02,18.7,12.84,13.73,13.64,325.48,21.95,22.08,70.4,42.05,1721.9,0.62,0.9,11226872000.0,17082387000.0,2.0,3.0,2.0,5.0,2.0,3.574737033500762,0.0,7.540642455461303e-05,2.0,25.96276794156146,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,1,1,1,2020,20.42,1.64,524.0,0.93,26.57894736842105
950140,-4.57,2.24,-4.69,6.79,6.1,100.12,5.02,5.59,71.26,40.33,1078.37,1.22,1.77,5584037000.0,8672942000.0,0.0,3.0,2.0,3.0,2.0,3.8678628880868273,0.0,5.760330460642716e-05,1.0,19.22314783400168,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2020,57.427844656336916,-3.5849960270162895,595.8585918854416,0.8633245377134112,0.5497081451569511
238090,-6.41,22.8,9.74,6.39,7.14,117.34,19.92,17.82,82.68,20.95,1198.84,0.36,0.49,12445657000.0,6738907000.0,1.0,3.0,2.0,5.0,2.0,6.793979569175944,0.0,1.6765269303086226e-05,1.0,21.377265873453684,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2020,36.51,2.28,392.0,0.57,-0.2603773584905661
050960,6.33,5.62,12.9,5.55,5.07,123.22,23.03,25.22,95.09,5.16,2282.22,0.22,0.23,4159286000.0,4730838000.0,2.0,3.0,2.0,5.0,2.0,9.699079967181108,0.0,4.760195608246713e-06,1.0,24.47245316272081,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,1,1,1,2020,15.82,0.68,462.0,1.03,-0.2596153846153846
201490,-10.26,10.23,3.59,1.02,5.37,32.7,29.92,5.66,63.15,58.35,264.08,0.18,0.31,5110702000.0,12965780000.0,1.0,2.0,1.0,4.0,2.0,3.503407038794388,0.0,0.0006539197814708,2.0,16.031458831150044,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,1,1,2020,16.64,2.59,345.0,0.0,3.2073170731707314
250930,47.43,-1.31,-24.96,1.23,-0.22,-3.24,-0.56,3.07,49.7,101.22,764.99,0.4,0.67,-106824000.0,-3103769000.0,1.0,2.0,2.0,1.0,0.0,2.3919164358069227,1.0,0.0007889055805712,0.0,17.515159660110452,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,0,2020,49.74,0.0,51.0,0.0,7.5
230360,22.53,20.69,38.03,24.6,27.26,1569.49,68.05,61.39,78.24,27.82,3615.17,0.4,0.51,38230360000.0,29638605000.0,2.0,3.0,2.0,5.0,2.0,14.016566038551693,0.0,4.407398250890334e-06,1.0,25.65577204935752,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3,1,1,1,2020,33.19,5.9,952.0,1.23,0.99163179916318
073560,12.61,5.47,5.68,5.01,4.17,21.74,9.77,11.74,65.37,52.97,261.24,0.43,0.63,7527847000.0,9562285000.0,2.0,2.0,2.0,3.0,2.0,2.3644023627650017,1.0,0.0001641096714801,1.0,23.149204073725745,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2020,5.19,0.78,391.0,1.23,0.023560209424083878
